	SKMES1_LUNG	HS683_CENTRAL_NERVOUS_SYSTEM	COLO205_LARGE_INTESTINE	NCIH2030_LUNG	KP4_PANCREAS	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH1838_LUNG	BT474_BREAST	SNU245_BILIARY_TRACT	RERFLCMS_LUNG	ACCMESO1_PLEURA	DMS114_LUNG	NCIH2452_PLEURA	SW1990_PANCREAS	BICR16_UPPER_AERODIGESTIVE_TRACT	NCIH2052_PLEURA	KYSE520_OESOPHAGUS	SW1353_BONE	LN18_CENTRAL_NERVOUS_SYSTEM	NCIH1915_LUNG	NCIH1373_LUNG	HCC1806_BREAST	HCC827_LUNG	HT144_SKIN	NH6_AUTONOMIC_GANGLIA	CAPAN2_PANCREAS	HEC50B_ENDOMETRIUM	T98G_CENTRAL_NERVOUS_SYSTEM	CGTHW1_THYROID	HUPT4_PANCREAS	TE10_OESOPHAGUS	G401_SOFT_TISSUE	HEC251_ENDOMETRIUM	YH13_CENTRAL_NERVOUS_SYSTEM	JMSU1_URINARY_TRACT	OE21_OESOPHAGUS	SNU1041_UPPER_AERODIGESTIVE_TRACT	NCIH2342_LUNG	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OV7_OVARY	COLO680N_OESOPHAGUS	SW1710_URINARY_TRACT	NCIH747_LARGE_INTESTINE	NCIH1341_LUNG	YD38_UPPER_AERODIGESTIVE_TRACT	KMRC2_KIDNEY	NCIH1944_LUNG	AN3CA_ENDOMETRIUM	BICR6_UPPER_AERODIGESTIVE_TRACT	BFTC909_KIDNEY	LI7_LIVER	DMS53_LUNG	LOVO_LARGE_INTESTINE	CAL851_BREAST	HLF_LIVER	SKNSH_AUTONOMIC_GANGLIA	NCIH1581_LUNG	SW1088_CENTRAL_NERVOUS_SYSTEM	YD8_UPPER_AERODIGESTIVE_TRACT	SH4_SKIN	KMBC2_URINARY_TRACT	MDAMB435S_SKIN	U2OS_BONE	G361_SKIN	JHH1_LIVER	KYSE410_OESOPHAGUS	NCIH661_LUNG	HDQP1_BREAST	L33_PANCREAS	LS513_LARGE_INTESTINE	NCIH2291_LUNG	NCIH211_LUNG	HCC1500_BREAST	A498_KIDNEY	HUH28_BILIARY_TRACT	NCIH1650_LUNG	MSTO211H_PLEURA	KYSE180_OESOPHAGUS	TE5_OESOPHAGUS	CAPAN1_PANCREAS	HCC1428_BREAST	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Unnamed: 145	PC3_PROSTATE	CFPAC1_PANCREAS	M059K_CENTRAL_NERVOUS_SYSTEM	MFE319_ENDOMETRIUM	Unnamed: 523	RMGI_OVARY	KPNSI9S_AUTONOMIC_GANGLIA	NCIH2087_LUNG	JHUEM2_ENDOMETRIUM	CJM_SKIN	SKMEL5_SKIN	SNU410_PANCREAS	HCT8_LARGE_INTESTINE	Unnamed: 442	GMS10_CENTRAL_NERVOUS_SYSTEM	SCC25_UPPER_AERODIGESTIVE_TRACT	Unnamed: 494
leptomycin B	-2.8616402302872284	-3.5525784344953912	-2.29109341517158	-4.7378663721150795	-4.387825445108752	-4.244786590065289	-4.278440301151276	-1.0311323374818513	-1.2808894386231426	-3.881792159169259	-1.6268241895598603	-3.947067659162458	-2.8820017837870524	-4.0375728595421325	-2.8539781904047583	-2.85080331200042	-3.644014932540338	-1.4362891535874958	-4.003538163047623	-3.7396846017910703	-3.714793555101057	-4.484892060857392	-3.9334791795918895	-4.090191177630035	-4.207492351742327	-0.8715417830237716	-1.9716583159830736	-2.3068408120570987	-2.680545166103763	-5.042527703795397	-3.96666724184524	-4.85046872618895	-3.489165529832737	-3.731556913075964	-4.308580480136463	-5.189194386562216	-1.8913973899213976	-2.43180402605186	-4.42084418051387	-3.867992021038401	-3.2491023907526935	-3.416820633925879	-4.453058613389891	-4.5743389684356215	-4.999561016056684	-1.7216048928573775	-2.55875683051334	-4.252406298235702	-4.6902431960500035	-2.5961357322604184	-3.70962908623	-1.7891663053016995	-4.576794207734975	-4.070718590083426	-3.7447644072380113	-4.803946174637376	-4.535986437311212	-2.7828609141475766	-3.6095992506373102	-4.616924670765814	-4.031096107597282	-4.210540235010491	-4.151783818674201	-4.352478465540449	-4.300791445117818	-3.4603376339213443	-3.9137949334849904	-3.07956388396102	-4.884418759259342	-4.760852491762488	-2.5689587731192813	-4.549955902290301	-2.751577778936829	-1.7464536078353332	-3.756998272022728	-3.0054833878597886	-4.5379760277779315	-5.1191650353049205	-4.195935794350533	-3.5036853070685794	-2.9965090649035258	-3.26311418744384	-4.154239057973556	-2.18064997841266	-0.523998427028856	-3.688463230201077	-2.329064960887468	-1.5945250932597237	-2.827139884960084	-5.3449073561957965	-4.906642908089712	-4.7924742806697	-4.976320906136926	-4.211302205827533	-1.2741163646938871	-3.5687491485014884	-2.456906731302163	-3.7649566338896037	-4.824942703818069	-3.270522237053963
silmitasertib	-0.4249422208134963	-0.04607339789577476	0.7975976234170963	0.3802069425267344	-0.5959623375271942	-0.3318124542862356	-0.06893252240701171	1.0359251623027688		0.08176837251892002	0.3556545495331845	0.0038780223324836717	-0.5354279892844749	-0.10787769750023024	0.4102624580878049	0.9495684697047636	0.2269661448773318	0.7658488393737113	0.7692353763383386	-0.3661011410530899	-0.4952128628295209	-0.6145882908326467	0.20876350869245835	-0.3800706060321796	-0.22852307686509146	-0.28270766829913363	0.014460950346945325	0.9161264171790648	0.4348148510813555	-0.6662329795432187	0.4483609989398663	-0.25307546985864204	0.4445511448546608	0.5118585670266355	0.18717433554295607	-0.3961566566141612	0.7150507849042964	0.4640237324012697		-0.4922496429854718	0.5406441312259705	-1.6181461885880015	-0.7022149347923882	-0.2903273764695462	0.29427356704930724	0.16050535694651358	-0.4884397889002655	-0.24291585896475865	0.03435685501413245	-0.4224023180900255	-1.3843481428925186	-0.5366979406462102	0.5228648121616754	-0.4410282713954779	0.6837253179814905	0.06441237057520299	-0.7652891857585791	0.0864248608452835	-0.0807854017832088	-0.24799566441170035	-0.5578637966751329	1.00544632962112	-0.3936167538906904	0.6523998510586845	0.7142041506631392	-0.5295015495963761	0.034780172134711435	-0.06004286287486371	0.2612548316441869	0.27776419934674745	0.5846691117661308	-0.3682177266559825	-0.41816914688424095		-0.532888086561004	-0.3042968414486352	0.3611576721007037	0.31035961763128883	-0.4537277850128314		-0.29837040176053625	-0.011361394008340716	-0.3635612383296198	0.1863277013017996	0.8568620202980802	0.467410269365897	0.4005261643145005	-0.5176486702201796	-0.02660081034916585		-0.8317499736893966	0.9580348121163323	-0.040993592448833036	0.15288564877610175	0.3835934794913625	-0.03760705548420573	-0.7229574737007325	0.8196101136871761	-1.8625694940100048	-0.7356569873180859
temsirolimus			0.8124137226373425	-0.7953447013196489	-0.3669477752942479		-0.15274931228154698				-0.44441480836010605		-2.8632065036333687			-0.4854765690562164		-0.6581899542522279	0.11013061959767767		-0.35890475000325706	0.07922846979544916	-0.6018887772152931				-0.4367951001896934		-1.273693047573309	-1.0916666857245714	-1.0920900028451488		-0.8055043122135324		-1.0493349736667248		-0.23106297958856156		-3.2684903148751863		-0.0354904698813131	-0.4524578336510968			-0.09856472084750403					0.04239988030512324	-1.770201698299785		-1.3705480047616607				-2.1522453996218447	-1.6325389706876696	-1.4337915825760823			-0.18026492511914666	-1.6647957352757483	-0.8850879308822823		-2.3436270698353665	-1.5614216944304886	0.25829161180013777	0.139339500917591	-0.8321732908099748	-0.6636930768197479	-2.672925457933351			0.15627218574072904	-0.5311948180786903	-3.2394084286914464	0.17955462737254424				-0.3483218219887954	-2.011788779013912		-0.018981102178753286				-1.374781175967445	-1.6991690854667196	-2.1862377644042947	-2.7611024141498444		0.1461125748468464	-0.7348103530769295				-1.7895472907102208	
AT-406	0.18421111569890766	0.21638321686287013				0.5330244230555587		-0.63575414686157				0.6401236545619092	0.7501861059123087	0.742143080621318	0.7112409308190909	-0.3965799737347394	0.4597905611954852			0.4267718257903648	0.2985067382550918			0.3704706487534299		0.6883818063078532	0.6443568257676937			0.006841242176532754		0.527944617608617		0.3344886935042605		0.2705678082969131		-0.10999428310312212		-0.480820080729853			-0.5299248667169549			0.1719349192021324	0.4250785573080511		0.7175906876277673			0.6900750747901676	0.19987384916031034	-0.1925411216159212	0.7523026915152006	0.5601167187725802		0.5554602304462167	0.6286940923062904		-0.3597513842444135	0.5723929152693555		0.5486871565169613	0.7815115728351147	0.7324067868480135	0.8098738199138716		0.72775029852165							0.6049883335538969			0.373433868597479	-0.12311711384105466	0.6913450261519023			0.6236142868593494		0.4945025650829185	0.7920945008495763	0.8124137226373425	1.0706371661902028	-0.13116013913204544	0.5575768160491086		0.5211715436793617	0.6794921467757061	0.7552659113592505	1.0553977498493785	0.5431840339494415	0.18124789585485865	0.2650646857293932	0.7531493257563578
CAL-101	-0.2221733200564143	0.16981833359923978	1.0846066311692921	-0.14258970138766355	0.20918682581303655	0.7074310767338841	0.5414907654671278	0.6883818063078532		0.34591825575987856	0.0944678861362743	0.3848634308530979	0.013190998985209895	0.4775698802597804	0.2578682946795596	0.18082457873427968	0.5681597440635711	0.048326319993222164	0.18886760402527047	0.701504637045785	0.4767232460186232	0.5072020787002727	-1.213582016451168	0.4788398316215158	0.5258280320057244	0.22611951063617536	0.5021222732533309	0.5355643257790296	0.3802069425267344	-0.3567881644003652	-0.1320067733732019	-0.37414416634408143	0.5220181779205189	0.048326319993222164	-0.05030656910155926	0.5105886156649	0.11267052232114776	0.487729491153663	-3.7134812720272636	-0.059196228633707264	0.7146274677837182	0.031816952290661595	0.0055712908147973255	-0.06088949711602092	-0.008821491284870609	-0.01982773641991049	0.3992562129527651	0.2705678082969131	0.564773207098943		-0.4245189036929181	0.7531493257563578	-0.523998427028856	0.08684817796586174	0.4496309503016017	0.3945997246264023	0.4483609989398663	-0.25434542122037745	0.2739543452615412	-0.3724508978617678	0.4945025650829185	0.3539612810508701	0.0030313880913264693	0.3112062518724453	0.6363138004767029	0.0783818355542927	0.1626219425494062	0.2218863394303901	0.2900403958435228	0.790824549487841	0.01827080443215086	-0.09094501267709147	0.7675421078560257	0.0030313880913264693	-0.06850920528643349	-0.16629546014005772	-1.035365508687636	0.2540584405943533	-0.020251053540489467	0.6960015144782657	0.7408731292595825	0.6672159502789307	0.21722985110402734	0.3967163102292942	0.5850924288867091	0.17955462737254424	1.188319325711015	-0.1925411216159212	-0.061312814236599136	0.511011932785479	-0.4922496429854718		0.6295407265474467	0.7383332265361117	0.4001028471939223	0.245168781062206	0.36539084330648813	0.15288564877610175	-0.04057027532825482	0.4640237324012697
erlotinib	-0.37414416634408143	0.7692353763383386	0.16050535694651358	-0.17645507103394034	0.4140723121730112	0.3404151331923594	-0.22428990565930615	-0.10618442901791586		0.3141694717164944	0.4098391409672267	0.4767232460186232	0.3112062518724453	-0.024484224746273976	-0.5206118900642287	-0.20312404963038366	-0.020251053540489467	0.6037183821921616	0.12410008457676587	0.1147871079240404	0.3556545495331845	-0.3326590885273921	-3.8700239432171775	0.3899432363000389	1.3999778860002443	-0.010514759767184264	-0.4346785145868008	0.4864595397919276	0.36539084330648813	-1.3647908919217937	-0.09221496403882763	0.33110215653963243	-0.3220761605129304	0.6557863880233118	-0.4435681741189496	-1.9320358334969296	-0.546857551540093	0.6625594619525672		0.1363762810735412	-0.4816667149710109	-0.14724618971402706	-1.4501316234304114	0.5169383724735772	-1.8018234872069958	0.2781875164673249	-1.25972358259422	-0.0558096916690792	-0.7229574737007325	0.5122818841472137	-0.049883251980981036	-0.0232142733845378	-0.8690018803003015	-0.8275168024836114	0.5812825748015028	0.4834963199478786	-0.19931419554517732	0.4873061740330849	0.4843429541890358	-0.5007159853970415	-0.8952475417761651	1.1777363976965525	0.28157405343195296	-0.2882107908666543	-0.011784711128919694	-0.6945952266219756	-0.6793558102811512	-0.5709866274130653	-0.4410282713954779	0.487729491153663	0.3484581584833502	1.5007273606979188	0.3835934794913625	1.4338432556465222	0.2269661448773318	-0.3470518706270592	-0.6010421429741358	-0.25307546985864204	0.05467607680189855	0.3624276234624392	0.2273894619979108	-0.3504384075916873	-0.6226313161236374	0.7264803471599146	-0.3766840690675523	1.499880726456761	-0.2077805379567464	-0.05453974030734377	-0.5515140398664564	0.05890924800768306	0.2790341507084829	-0.4291753920192808	0.6485899969734775	0.6071049191567888	0.284960590396581	0.4796864658626723	-0.4190157811253974	0.7209772245923947	-1.1577041565348107	0.30146995809914084
nutlin-3	0.01869412155272984	-0.3131865009807824	0.41915211761995297	0.5715462810281984	0.3679307460299591	-0.25815527530558297	0.20580028884840929	0.444974461975239		0.2925802985669936	0.6282707751857122	0.4390480222871408	0.5863623802484452	0.5673131098224146	0.1922541409898985	0.5694296954253064	0.19606399507510405	-0.44653139396299785	0.3984095787116086	0.1748981390461815	0.4889994425153985	0.4834963199478786	0.3666607946682237	-0.6175515106766957	-0.8173571915897294	0.5313311545732451	0.630810677909183	0.6227676526181922	0.4326982654784637	-0.04184022668999025	0.22400292503328276	-1.14966113124382	0.4420112421311899	0.5656198413401001	0.19013755538700589	0.2904637129641009	0.3522680125685565	0.5457239366729123		0.5905955514542289	0.4559807071102781	0.7561125456004069		-0.612471705229754	0.4775698802597804	0.18040126161370146	-0.6776625417988376	0.2650646857293932	0.3971396273498732		-0.5002926682764626	-0.7339637188357724	-1.2372877752035614	-0.3119165496190477	-0.040993592448833036	-0.898634078740793	-0.30091030448400785	0.5622333043754721	0.5127052012677926	0.5232881292822543	0.3975629444704514	0.5008523218915956	-0.493096277226629	-0.6556500515287571	-0.07104910800990359	0.4229619717051592	0.20453033748667385	0.03224026941124057	0.4013727985556577	-0.8893211020880676	0.34126176743351583	-0.29371391343417425	-0.7098346429628001		0.07541861571024362	0.5021222732533309	-0.6497236118406581	0.16812506511692613	0.12325345033560943	0.4987357362887037	0.4513242187839161		-0.223866588538728	0.7501861059123087	0.4830730028273003	0.4856129055507712	0.4724900748128386	0.6439335086471155	0.057215979525370164	-0.941389107919218	0.0775352013131355	-2.2060066739353097	0.467410269365897	0.3332187421425258		0.4699501720893679	-0.2573086410644266	0.2786108335879039	0.08515490948354808	0.01700085307041543
itraconazole	0.6198044327741431	0.7777017187499085	0.5681597440635711	0.5977919425040633	0.44412782773408177	0.6629827790731462	-0.37710738618813056	1.2247245980807626		0.4542874386279652	-0.15190267804038976	0.4945025650829185	0.2714144425380703	0.5918655028159644	2.140359529891972		0.6286940923062904	0.4919626623594483	0.8196101136871761	0.6523998510586845	0.7429897148624751	0.2413589269769997	0.5270979833674598	0.7294435670039644	0.5139751526295281	0.5262513491263033	0.7091243452161983	0.4326982654784637	0.6900750747901676	0.1194435962504024	0.5304845203320879	0.3649675261859093	0.5694296954253064	0.5406441312259705	0.7980209405376752	0.3641208919447528	0.6646760475554598	0.4517475359044936		0.2968134697727781	-0.0558096916690792	-0.3127631838602049	0.2807274191907965	0.7188606389895027	0.7311368354862781	0.6054116506744759	0.2176531682246056	0.5643498899783648	1.1603803957528362	2.088291524060821	-0.8033877266106397	0.4386247051665618	0.4259251915492083	0.5228648121616754	0.9368689560874092	0.10716739975362784	0.005994607935375551	0.21680653398344912	0.1922541409898985	0.9144331486967512	0.13468301259122753	0.7302902012451209		0.7044678568898348	0.5254047148851462	0.0766885670719783	0.5999085281069553	1.5765011252814627	0.6634060961937236	-0.2458790788088077	0.5186316409558909	-0.2814377169373989	0.161775308308249	1.0981527790278025	1.156147224547052	0.4009494814350788	0.5889022829719154	0.6020251137098479	0.6270008238239767		0.599061893865798	0.8594019230215509	0.22400292503328276	0.6435101915265365	-0.020251053540489467	0.38401679661194	0.4686802207276324	0.18717433554295607	0.3738571857180573	0.6210743841358786	-0.10068130645039593	-0.7119512285656926	0.4377780709254054	0.6206510670152996	0.2299293647213809	0.3611576721007037	1.1409078082062274	0.3967163102292942	-0.32842591732160753	0.38401679661194
BRD-K55116708	0.5503804249992758	0.8102971370344498	-0.4693905184742348	0.4373547538048264	0.6371604347178601	0.8263831876164307	-0.5671767733278591	-0.4748936410417547		0.8196101136871761	0.1270633044208157	0.008111193538268183	-0.1408964329053499	0.8196101136871761	-0.3758374348263959	0.7548425942386715	1.0134893549121111	-0.792804798596178	0.5465705709140695	1.3301305611047989	-0.16798872862237135	-0.21201370916253087	-0.9113335923581474	1.0702138490696247	1.4592422828812288	0.5258280320057244	0.6604428763496752	0.8936906097884069	-0.4863232032973736		0.196910629316262	0.8153769424813916	0.052982808319584886	1.2725594327061285	-0.11211086870601478	1.085453265410449	0.20368370324551666	0.5393741798642352		0.8196101136871761	-0.22175000293583608	-0.09856472084750403	-0.5515140398664564	0.4420112421311899	-0.5633669192426528	1.0697905319490455	0.8543221175746101	1.1167787323332548	0.9770840825423632	0.16473852815229809	0.37893699116499896			1.0537044813670648	1.1836628373846514	0.947028566981292	-0.24079927336186674		-0.21963341733294345		-0.10872433174138672	-0.3195362577894603	-0.4312919776221735		1.1777363976965525	-0.4058929503874657	-0.35170835895342273	-0.02871739595205773	-0.1895779017718729	0.6583262907467834	-0.4825133492121673	-0.9722912577214456	2.2910604248179034	1.0198391117207881	-0.6366007811027263	0.0254671954819852	-0.011784711128919694	-0.01982773641991049	1.1633436155968853	0.4720667576922605	0.9690410572513724	0.3433783530364085	-0.5540539425899266	1.028305454132357	0.7379099094155335	0.9313658335198892	0.5385275456230787	0.4102624580878049	-0.8448728044273291	-1.169980353031586	-0.5172253530996006	-0.5489741371429856	0.9821638879893048	-0.12269379672047642	0.08727149508643996	0.805640648708087	-0.798307921163698	0.9847037907127756	-1.0768505865043252	-0.5980789231300868
obatoclax	-2.92391017872432	-2.1503828042913002	-0.9265730086989716	-1.2258582129479434	-1.3865493919195266	-1.9479948889427383	-1.8190101623024808	-1.7176257119239402	-0.9634015981892976	-0.6725827363518958	-1.6662773451977733	-1.952355055284696	-2.170956016351413	-1.5789046915103788	-1.6126430660204816	-1.7385799093925738	-1.9925701817396497	-1.2254348958273644	-2.350357812052565	-1.9363959998388884	-1.6999733879958183	-1.3387992207182764	-1.9109546408921227	-3.0892155143102085	-2.408479252707987	-1.6524348753548574	-2.3683911213892075	-1.6650497255480954	-1.9434653957525487	-1.7293092644519057	-1.6136590271098703	-1.45330650183475	-1.7584758140597612	-1.0019234561619381	-2.1457686476769946	-3.441203700071198	-1.3389685475665074	-0.8304800223276612	-1.6617901837196414	-1.093359954206885	-1.86345845996322	-1.6987881000581984	-2.119438322777014	-2.412627760489656	-2.284574331514671	-0.7911115301138644	-1.1403481545910945	-0.8012711410077478	-1.7977173111373848	-2.330419575673319	-2.0975951593551656	-3.263537504564418	-1.9310198724075416	-2.1073314531284706	-2.385831786757039	-2.3148838373480896	-2.1949157653761544	-1.4055563306334995	-2.718643706955824	-1.6523925436427995	-1.2385577265652967	-1.4480150378275187	-0.7199942538566834	-2.0894674706400598	-2.062205848074807	-1.9583238266848528	-1.8508012780579235	-0.8829713452793905	-1.28723919543182	-2.141747135031499	-1.450470277126874	-2.881155149545896	-2.2846166632267293	-0.35890475000325706	-1.5423300922923997	-1.2741163646938871		-2.067539643794095	-2.497756833437984	-0.8719651001443506	-2.0950975883437533	-2.035113552357785	-2.206472322767946	-0.6975584464660247	-0.9642482324304548	-1.0150462868998698	-0.7449699639708123	-1.4320559823817112	-1.3334230932869298	-2.0440032118899327	-3.0150926864969203	-2.2844050046664397	-1.9741558869944869	-2.050268305274494	-0.8279401196041903	-1.2614168510765338	-2.3321128441556325	-0.8258235340012984	-2.834547934570207	-2.27183248618526
PRIMA-1	0.2828440047936884	0.7315601526068563	-0.08247867026552169	0.5220181779205189	0.1456892577262674	0.5999085281069553	0.3747038199592152	-0.9879539911828482		0.6443568257676937	1.0329619424587198	0.17913131025196602	-0.08544189010957152	0.7226704930747092	0.7044678568898348	0.4229619717051592	-0.15020940955807613	0.34295503591583026	0.7112409308190909	0.4974657849269682	0.6176878471712505	0.39502304174698055	-0.24079927336186674	0.4695268549687896	-0.7729088939289909	0.01784748731157263	0.1973339464368395	0.4987357362887037	1.1269383432271385	-0.1646021916577433	0.007687876417689956	-0.8931309561732731	0.12029023049156035	-0.2784744970933491	0.0034547052119046945	0.7019279541663641	0.6392770203207527	0.03224026941124057		0.5846691117661308	0.6083748705185242	-0.3661011410530899	-0.8452961215479073	-0.7233807908213107	0.024620561240828	-0.2661983005965738	0.7463762518271024	-0.4947895457089426	0.6172645300506723	-0.3656778239325124	0.4665636351247405	-0.8008478238871688	-0.2818610340579772	0.2472853666650979	0.3607343549801255	-0.9151434464433535	-0.7195709367361044	0.6295407265474467	-0.1574058006079097		0.4263485086697865	-0.6179748277972746	-0.11084091734427934	-0.6183981449178529	0.7163207362660311	0.6007551623481124	0.5241347635234107		0.7264803471599146	0.039859977581652384	-0.16248560605485146	-0.7415834270061851	-0.6852822499692494		-0.5087590106880316	0.005994607935375551	-0.5663301390867018	0.6845719522226469	-0.7212642052184188		-0.3754141177058169	0.4470910475781309	0.4199987518611094	0.6549397537821554	0.7539959599975151	0.1363762810735412		0.5410674483465495	-0.5946923861654587	-0.1942343900982356	-0.2695848375612019	-0.8584189522858399		0.7311368354862781	-1.2237416273450508	0.7650022051325549	0.161775308308249	-0.6361774639821481	-0.12946687064973178	0.5461472537934905
NPC-26	-0.16756541150179313	0.5228648121616754	0.8196101136871761	0.6976947829605794	0.7637322537708194	0.4407412907694545	0.8911507070649358	1.1290549288300302		1.0291520883735137	0.8196101136871761	0.1867510184223786	0.3848634308530979	1.385161786779998	0.805640648708087	0.6087981876391032	0.8196101136871761	0.8932672926678279	0.8196101136871761	-0.20100746402749103	0.8293464074604805		0.6092215047596814	-0.17603175391336215	0.3230591312486424	0.4788398316215158	0.8196101136871761	0.7311368354862781	1.0308453568558278	1.2323443062511743	0.8649050455890709	0.4665636351247405	0.8805677790504743	0.9999432070535994	0.8196101136871761	2.1039542575222234	0.8196101136871761	1.1633436155968853	0.8949605611501423	0.4957725164446538	0.8196101136871761	0.8196101136871761	-0.27635791149045724	0.6265775067033985	0.8196101136871761	0.9800473023864122	0.6024484308304261	0.911469928852702	0.7637322537708194		0.6545164366615764		0.6993880514428931	0.5563068646873739	1.6819070883054987	0.9432187128960864	0.3222124970074852	0.3945997246264023	0.6710258043641362	0.1905608725075841	0.6426635572853799	1.1066191214393724		1.0316919910969844	0.7671187907354468	0.2642180514882367	0.8805677790504743	0.6621361448319889	1.2738293840678638	1.119318635056726	1.0223790144442582	-0.3495917733505308		1.8901791116301012	0.9952867187272366	1.082066728445821	0.902156952199976	0.942795395775508	-0.03464383564015665	0.025890512602563427	0.8196101136871761	0.8196101136871761	1.3390202206369466	0.7569591798415641	0.8196101136871761	1.2361541603363817	0.9554949093928616	-0.01009144264660604	1.2835656778411684	0.8763346078446899	-0.6776625417988376	0.6803387810168624	0.8196101136871761	0.896653829632456	1.2806024579971202	0.27437766238211936	-0.4689672013536566	0.8196101136871761	0.23627912153005806	-0.5168020359790224
MG-132	-0.7614793316733721	-0.7051781546364373				-0.9380025709545898				-0.4207090496077118				-0.4418749056366351			-0.6742760048342102			-0.7453932810913905				-0.8059276293341106	-0.4228256352106045			-0.3711809465000324				-0.7195709367361044		-0.3648311896913553		-0.5951157032860377		-0.3271559659598721		-1.018856140985076				-1.0548380962342454		-0.3224994776335094	-0.04014695820767659	-0.5053724737234043	-0.38853694844374864					-0.8761982713501343	-0.9934571137503682	-0.6598832227345416				-0.9096403238758336					-0.8994807129819502								-0.9337693997488054	0.18124789585485865					-0.9176833491668236	-0.5227284756671206	0.04663305151090776			-0.28736415662549714		-0.5438943316960431	-0.8440261701861719						-0.4854765690562164					-0.39827324221705385		
crizotinib		-0.8922843219321167	-1.0552614133548237	-0.07147242513048258	-1.6208130864476464	-0.4820900320915884	-0.5527839912281919	-0.02914071307263671		-1.2385577265652967	-0.1011046235709749	-0.7420067441267632	-0.7898415787521289	-0.4791268122475393	-0.5341580379227394	-0.5523606741076129	-0.31572640370425403	-0.5701399931719081	-0.6459137577554526	-0.4867465204179519	-0.6581899542522279	-0.469813835594813	-0.387266997082014	-0.7504730865383322	-1.8567277177460224	-2.347521587344689	-0.4672739328713422	0.13171979274717846	-0.369487678017718	-1.162360644861174	-0.7301538647505661	-1.093359954206885	-0.31233986673962594	-0.5870726779950469	-0.7288839133888306	-0.9485854989690514	-0.5908825320802532	-0.4456847597218414		-0.7094113258422218	-0.2352961507943468	-0.2911740107107034	-0.6878221526927202	-1.7713869862374043	-0.6505702460818161	-0.7212642052184188	-0.5527839912281919	-0.6780858589194158	-0.3368922597331765	-0.6899387382956128	-0.7453932810913905	-0.6929019581396619	-1.2804661215025646	-0.5430476974548867	-0.6569200028904925	-1.317379374417006	-0.4977527655529917	-0.5371212577667885	-0.8537624639594763	-1.0285924347583804	-0.3021802558457433	-0.8012711410077478	-1.2241649444656288	-0.4727770554388629	-0.753012989261803	-0.5802996040657915	-0.7627492830351075	-0.12015389399700555	-0.3254626974775585	-1.090820051483414	-0.6399873180673544	-1.37507749795185	-0.7318471332328798	-0.6827423472457785	-0.5620969678809173	-0.7860317246669226	-0.8728117343855071	-0.5053724737234043	-0.4727770554388629		-0.30853001265441965	0.0944678861362743	-0.8922843219321167	0.2557517090766669	-0.443991491239527	-0.5252683783905914	0.16431521103171984	-0.4549977363745669	-0.8939775904144304	-1.5291225981303522	-1.2207784075010015	-1.9013453422549915	-0.6120483881091757	-0.2865175223843399	-0.3017569387251643	-0.15571253212559605	-0.6103551196268621	-0.5265383297523268	-0.8740816857472424	-0.6090851682651267
ciclosporin	-1.1437346915557216	0.4132256779318541	1.0397350163879748	0.7252103957981791	0.5406441312259705	0.1418794036410611	-0.35170835895342273			0.30273990946087703	0.8196101136871761	-0.3754141177058169	0.7150507849042964	1.4194504735468547	0.7341000553303272	0.8589786059009729	0.2515185378708824	0.6172645300506723	-0.7348103530769295	-0.4795501293681183	0.4885761253948202	0.994016767365502	0.8086038685521362	0.5127052012677926	0.4801097829832512	0.3907898705411961	0.8060639658286654	1.2302277206482826	0.3929064561440887	0.5376809113819215	-0.09856472084750403	0.2354324872889008	1.035501845182191	0.5270979833674598	1.407174277050078	0.2455920981827843	0.5698530125458847	0.4580972927131715		0.4487843160604453	0.8009841603817236	1.7322818256543355	-0.13116013913204544	1.402094471603136	-0.6653863453020615	0.8196101136871761	0.20368370324551666	0.5774727207162973	0.8196101136871761	1.1544539560647382	-0.11126423446485832	-1.3922218413352776	1.1781597148171314	0.4072992382437559	0.9161264171790648	0.6820320494991768	0.4166122148964821	0.8196101136871761	0.5584234502902659	1.836417837316637	1.0346552109410334	0.7840514755585856		0.9254393938317912	0.7582291312032995	-0.23910600487955236	0.6600195592290963		0.8196101136871761	0.8196101136871761		-0.458384273339195	-0.00247173447619347	0.7950577206936255	-1.2639567538000047	0.4602138783160634	0.03139363517008337	1.0325386253381414	0.20834019157187936	0.11097725383883413	0.9529550066693908	0.991053547521452	0.20199043476320294	0.5529203277227459	0.8196101136871761	0.6600195592290963	0.4225386545845802	0.21257336277766464	0.4386247051665618		-0.8575723180446826	0.4271951429109437	0.7772784016293302	1.0651340436226828	0.3031632265814545	0.3501514269656631	0.5728162323899337	0.7451063004653677	0.19818058067799668	-0.02194432202280237
