ID	GSM647461	GSM647462	GSM647463	GSM647464	GSM647465	GSM647466	GSM647467	GSM647468	GSM647469	GSM647470	GSM647471	GSM647472	GSM647473	GSM647474	GSM647475	GSM647476	GSM647477	GSM647478	GSM647479	GSM647480	GSM647481	GSM647482	GSM647483	GSM647484	GSM647485	GSM647486	GSM647487	GSM647488	GSM647489	GSM647490	GSM647491	GSM647492	GSM647493	GSM647494	GSM647495	GSM647496	GSM647497	GSM647498	GSM647499	GSM647500	GSM647501	GSM647502	GSM647503	GSM647504	GSM647505	GSM647506	GSM647507	GSM647508	GSM647509	GSM647510	GSM647511	GSM647512	GSM647513	GSM647514	GSM647515	GSM647516	GSM647517	GSM647518	GSM647519
11022	7.082744397999999	8.162753286	8.960065253	8.761362122	8.449963467	8.006789405	9.016684493	9.38241781	9.137298433	8.265477895	9.542379266	9.086407813	9.036093958	8.32330383	7.778633501	6.754686173	8.063169357	9.261528919	8.956819782	8.423238041	9.529077707	9.912534117	10.22902068	11.02063509	8.975143151	9.591257038	6.956537599	8.48880822	10.41414964	9.784041813	8.516884218	8.814764893	7.816063519	7.638920581	8.851102181	9.122190762	9.610182127	9.780159504	9.529922379	8.715553022	8.534271169	8.878511547	7.85806519	8.089336816	8.147296592	7.303079519	7.300672808	8.521815928	9.385133585	8.539697854	7.718692491	9.650292268	6.866874119	7.599366296	6.440920117999999	7.835661062	8.337141711	8.866601846	9.077903424
11023	7.6932745360000006	9.988456242	10.44787998	10.31562837	10.12193696	9.365955476	10.76061742	10.95324047	10.37667306	9.577905995	11.42738346	10.5647226	10.54048161	9.877121047	8.824709684	7.054058399	9.645406311	10.6118419	10.02350719	9.858853925	11.26569408	11.89324753	11.06536234	12.09636606	10.12909964	10.83976943	7.107445427	10.00491611	11.68580563	11.29730579	10.01571762	9.88815302	9.375052587	8.779991707	9.562216599	10.11378807	11.38094541	11.26071832	10.64622948	9.91843056	9.70341529	10.15322392	9.426105323	9.359646714	9.71139377	7.745787333	7.852015882	10.52210611	11.07477032	10.55602868	9.184370803	11.40418393	7.131824626	8.853573261	6.504003162999999	8.813863758	10.26470183	9.98372569	10.02113271
11024	8.624828365	6.769708016	6.727363516	6.640237028	6.617549737	6.669276527	6.692231303	6.654276274	6.595658364	6.630433909	6.671631754	6.709095904	6.654556456	6.573030448	6.637190338	6.742734273	6.538183087	6.764518655	6.678376597	6.730861657	6.634527219	6.718670612	6.616009606	6.770342572	6.725686211	6.769156229	6.664739688	6.610686169	6.68004243	6.769834824	6.679421066	6.740776972	6.677968597	6.69859591	6.622152775	6.849483105	6.809284119	6.887231126	6.718938394	6.956872626	6.692356848	6.781343855	6.747520212	12.72483895	6.773096461	6.781289036	8.964896503	6.640189772	6.766898096	6.67175001	6.729375135	7.75782862	11.08974269	6.770435287	6.647426995	6.847981893	6.781623434	7.161580616	7.209658835
11026	7.558320854	10.2604351	11.60098139	11.86433019	9.851341517	11.97655369	10.64983878	11.66511385	11.81084034	11.37341496	11.58328621	10.79398583	10.88142246	10.27923671	10.83708456	9.918486707	11.05171989	11.5325855	11.5480528	10.5786477	11.6143382	11.86013422	11.92622219	11.5262553	12.1281476	11.92883739	10.81485415	11.12617087	11.72695045	11.80517398	11.33706493	12.14509425	11.25304154	12.142423	11.06058948	11.03210332	10.83746449	10.45242634	12.10734202	10.43392629	12.64800085	11.88388759	10.82664832	11.4505464	10.55498097	9.655640085	7.787960329	11.48265289	11.73219738	11.41333795	11.78664683	11.51539094	9.883001207	10.6089782	9.888001233999999	11.44191595	11.93328368	10.53432033	11.62253361
11027	7.526344024	10.31414027	11.43315025	11.98678336	11.00665572	11.57305809	10.40479576	12.07997115	12.4029965	11.83672592	11.18847493	10.91398509	11.10359506	10.02561205	10.84606876	9.805924796	11.044692	11.53861855	11.61828307	10.59640144	11.95947329	12.37662909	11.90853206	11.80373779	12.25456479	12.09911039	10.90271522	10.6781857	11.46923381	11.73358038	11.98134765	12.10029857	11.30328389	12.09374102	11.03802758	10.9570308	10.68150941	10.68624087	11.52380609	11.0802054	12.28846465	11.84153043	10.88482552	11.01910816	10.43375199	9.408667388	7.96764694	11.30223787	11.77409494	11.79080313	11.88806822	11.65901247	9.764803717	10.69049419	10.96151735	11.30574873	12.07064823	11.44894472	12.19395585
11029	7.086280534	7.14193134	7.239272866	7.046113906	7.007615019	6.934137214	6.882719555	7.01936177	6.809042605	6.799142707	7.053889733	6.899933745	6.997103372	7.042173416	6.913265084	7.136956268	6.935521688	7.163431001	7.319483739	7.064667969	7.010928178	7.504292109	6.846032654	7.597777405	7.233539962	7.364513959	8.318800159	6.795733155	7.713243312	7.339117835	7.375350622	7.16648335	7.278202962	7.23872486	7.738290496	7.387299213	7.521231007	7.608039559	6.995787324	7.436125311	6.874458157	7.324401522	7.459662865	7.370948756	7.23008768	7.036656292	7.849266809	7.21563683	7.610819125	7.135488745	7.362596814	7.447741442	7.454340874	7.437238637	7.089317375	7.128371969	7.433841326	7.536224663	8.39601316
11030	8.440635333	9.060845724	9.299063288	9.360846732	9.563254085	9.007968142	8.889664041	9.31054828	9.835763887	9.101529227	10.30720721	10.64242484	10.08488744	8.667639444	8.875833983	9.004034935	8.908112165	8.686264321	9.720698836	9.566420181	10.52167519	9.400121264	9.176926772	9.897445755	9.814935714	9.13735537	10.25562506	9.055443156	9.845201052	9.319459648	9.845773293	10.67777681	8.705932797	9.943279899	8.599864616	10.27152874	9.628731498	9.949410683	9.787616579	9.473189182	9.343259053	9.522480933	9.456477407	9.101134155	8.365045781	7.467098723	9.244270498	9.978186025	10.03083673	10.07598397	10.03480994	10.1057642	9.170709962	8.654525228	9.799165152	7.607084181	9.89922031	9.169089368	10.55254565
11031	8.065021271	8.749566932	8.7247276	7.945437244	7.992419597	7.6914007	6.960794733	8.257605527	8.010435546	8.028460577	8.212353527	9.158029873	8.135935283	7.049554095	7.373422727	7.859271057	8.018328122	8.228184846	8.410889808	8.294268647	8.115404413	8.464937566	8.543907148	8.536345223	8.458999028	8.255313633	9.417235717	7.972909009	8.857439658	7.738259779	8.50910378	9.82542062	7.94946186	8.308974847	8.594819705	9.659013517	9.054940969	9.236537092	8.260010946	9.108909529	8.309823418	8.472295763	7.479081398	7.989693191	7.275076239	7.164492031	8.057463212	8.052273241	8.749452777	8.517743619	8.77503881	8.304716084	7.84155712	7.868573999	8.521737174	7.191693507	8.836166504	9.025497356	9.47255865
11034	6.751263687000001	6.822590848	6.801389276	6.678824343	6.838731036	6.884257421	6.652657615	6.76605145	7.097576112	6.911870723	6.906095655	7.167604036	7.084803537	6.602566967	6.671565601	6.359126584	6.762281007	7.061607534	6.942873524	6.877716389	6.833391854	7.044266702	7.028592221	6.923414667	6.926442735	7.254423905	6.775952008	6.891161529	7.096671441	6.974711841	6.959309561	7.329186382	6.702714362	7.2079307	6.951842163	6.801184628	7.06711197	7.143024678	6.909083758	6.914537158	6.764056548	7.151825243	6.880488721	6.396867547	6.702626045	6.511043273	6.7556699	6.84930404	7.095535989	7.010611971	7.180121889	7.150240353	6.580465356	6.770106199	6.587057402999999	6.508798238	6.405607334	6.642711502	7.208128556
11037	7.356777332	7.034247122	7.155349701	7.248733276	7.251386736	6.975262849	7.3486879	7.230043559	7.373262939	7.033828609	7.393571967	7.017016564	6.985476978	7.476375717	7.593949427	6.922321398	6.884269447	7.100034013	7.185871111	7.052185167	7.038555404	6.749713735	6.883997301	6.907587252	7.009370703	7.0962727	6.802019312	6.854084	7.306435678	7.522506928	7.312989558	6.979871141	7.370645724	7.490180533	7.192150427	6.908674632	6.881124168	6.767960959	6.885149944	6.823569313	6.917992526	7.231468987	7.403467356	7.24066176	7.031735628	7.344919491	7.165950056	7.17183586	6.819764543	6.970877619	7.073504934	6.789666665	6.90116472	6.83737345	6.93995688	6.636262006	6.658285576	6.664424695	6.652370489
11038	6.977903529	6.618213464	6.583275535	6.967368251	6.608246693	6.647518182	6.660907037	6.801686041	7.036481385	6.713812765	6.667595241	6.605056478	6.625482352	6.579669916	6.649861336	6.687865877	6.758248976	6.621728371	6.652909875	6.834042563	6.742774353	6.662142643	6.633183691	7.020360362	7.08820174	7.523424875	6.67835371	6.762974142	6.733491533	7.048383408	6.839866502	6.678880874	6.796202811	6.775264545	6.629120715	6.726334954	6.701677374	6.749783791	6.630898719	6.781147617	6.706954653	6.675372067	6.843171711	6.677733999	6.768439066	6.857161034	6.725100513	6.699639408	6.829210378	6.8315789	7.179713328	6.847044545	7.609753797	6.955261322	6.829523188	7.290526891	6.992252491	7.02368534	7.106142994
11039	8.392475236000001	11.70662268	11.63698034	11.7212349	9.381090398	11.32767416	11.62566381	11.37943327	11.13905951	10.97797931	12.11937507	12.33832495	12.40947023	11.70571064	10.4878159	10.05058822	11.86810216	11.25691338	11.12672942	12.62970079	12.53769362	11.31887448	12.1877241	11.95255209	11.35357619	10.43346059	9.223169898	11.15242751	10.39861932	10.98646576	11.58601266	10.18104771	10.42050477	9.912312324	11.90431497	11.90543591	12.12695277	11.83839124	13.2285033	11.70516766	10.18234037	12.58814321	11.14661297	8.185295972	11.02936094	8.547657089	9.039220084	11.4387445	11.4732261	11.03088047	10.70799784	12.28150681	7.951680371	12.12648213	8.404520263	10.12254669	8.692323216	11.05374413	11.79020588
11040	8.496941285	10.25488152	9.932117022	9.993464403	8.428387357	9.615926062	9.730202823	9.942786105	8.155448199	8.598808591	10.69252575	11.10506595	10.89159234	9.603726564	9.121360275	9.663921454	10.07262385	9.537553541	9.587540517	11.23058432	11.04677646	9.095194314	10.19145958	9.438831821	8.935558912	7.571084728	8.737467658	9.206905318	7.818388497	7.956491135	10.98024105	9.91767239	7.702523033	7.471113974	10.25101967	10.69278019	11.29283842	10.82102583	11.59501285	10.86092821	9.314597334	11.38203514	8.425096791	7.073900248	8.296769858	7.002663522	7.802564084	8.9001604	9.606630161	8.546252346	8.018290859	9.926612914	7.018496203	11.24972122	9.178068371	8.503722798	7.908935985	10.52630443	11.00598477
11041	8.033262988999999	7.597793552	7.689712528	7.241876236	6.934469939	7.28135236	7.317503732	7.496959037	6.858900326	6.944784957	7.550476887	8.5436613	8.058397905	7.122000375	6.869881846	8.059968916	6.997192571	7.176829374	6.962221871	7.813987935	8.164560564	7.322923707	7.709107962	7.611644252	7.046913332	6.764248852	7.469327887	7.005338196	6.855665377	6.751418842	8.195172718	7.730253328	7.041463812	6.845680916	7.826088679	8.005560128	7.885072669	8.056617152	7.946784689	7.990936646	7.530043992	8.029602857	6.964026461	7.199182721	6.664386313	6.767059174	8.084111458	6.925902064	7.020656854	7.172723716	6.841412365	7.88668193	6.636556694	7.949791488	8.601194948	7.179531326	7.0118223	8.636217687	7.999483046
11043	6.189441966	6.477836908	6.438663242	6.465299112	8.216209425	6.526220651	6.563696725	6.564438525	6.498064496	6.499893047	6.568095035	6.435996509	6.46844143	6.429081	6.428896696	6.382251595	6.440406286	6.538698418	6.49823358	6.486398496	6.545304776	6.631314597	6.356544434	6.56915532	6.484881608	6.553222027	6.51593751	6.491744507	6.42457355	6.630989376	6.526474204	6.454458346	6.475806537	6.485748215	6.513254235	6.615322748	6.543882139	6.448088851	6.413480937	6.532571933	6.550662332	6.518172645	6.519548591	6.497074196	6.649293262	6.692046415	6.505421092	6.488304247	6.623105077	6.620378368	6.716479893	6.772246389	6.559517904	6.559162742	6.451963244	6.573048296	6.487991981	6.607234781	6.604030991
11044	6.7589781229999994	6.545273199	6.54047856	6.55486536	7.422587757	6.545408867	6.49889767	6.642918732	6.516742257	6.535603067	6.605968058	6.517219752	6.40339809	6.511450827	6.489929504	6.468949655	6.453541772	6.74041554	6.505158315	6.410194995	6.584789439	6.577951628	6.408421382	6.720636584	6.686460497	6.708796063	6.637871136	6.57116837	6.578900643	6.631420983	6.664479936	6.520495429	6.5768223	6.648323347	6.622201617	6.62768207	6.581090227	6.666814148	6.514415814	6.674509026	6.563426992	6.547485348	6.566804557	6.512042452	6.721500471	6.633956964	6.566363134	6.571632289	6.683450685	6.619716978	6.691962784	6.772377414	6.884848358	6.551722596	6.326730598999999	6.408795278	6.214456835	6.504091317	6.648856394
11045	6.762213806	7.457270992	7.503368454	7.737348093	7.536382661	6.899330593	7.244520079	7.329771172	7.043160035	7.170288257	7.187461757	7.043080232	7.260406656	7.093599507	7.137076005	7.301108681	7.127160152	7.344382712	7.391117528	7.564848794	7.255964738	7.835101974	7.777020285	7.83247662	7.411566184	7.507574267	7.535415353	7.389889818	6.847694903	7.007790456	7.364991559	7.379171677	6.856978588	6.902438486	7.777976995	7.495171273	7.53256456	7.563236362	7.734065377	7.457548477	7.399652198	7.247650089	6.73677058	6.789315927	6.974780513	6.828690257	6.807357369	7.304339157	7.629488296	7.439921895	6.966809775	7.54180288	7.267610439	7.364489005	7.044421512	6.607429873	7.105352843	7.393005296	7.228285682
11046	6.405899442999999	6.660248819	6.673358101	6.683991482	7.388610907	6.680027626	6.841697204	6.78952094	6.627512754	6.664860653	6.790111562	6.523857343	6.643284242	6.601867059	6.62995269	6.547892869	6.572908733	6.700439695	6.664865587	6.629592318	6.687224125	6.865894486	6.465807488	6.730898456	6.626852612	6.769987209	6.721057087	6.617558983	6.677011537	6.73607699	6.869063496	6.632840672	6.695107256	6.920887906	6.687024465	6.770805345	6.771724134	6.656736035	6.579366045	6.699880335	6.708557963	6.747221889	6.87586625	6.723582519	6.99717591	7.026252703	6.738255486	6.707247274	6.923537691	6.858358834	7.12215795	7.104903165	6.832145879	6.664902653	6.560265322999999	6.735612795	6.710182579	6.674480029	6.740525924
11048	8.372854852	8.86778132	9.408316822	9.237891112	12.43273518	10.4689257	11.71990945	10.34030398	9.777356684	9.591433306	11.1002157	11.7081059	11.77784306	12.02024495	10.31339911	9.010873819	9.30954614	10.77095427	12.00763745	11.85124576	10.59423277	10.45524997	10.70032242	10.55232049	9.939874582	8.711092607	10.21873289	8.640642494	10.53355905	8.699830632	10.79219662	11.31846797	8.474941667	10.08175828	10.47861368	9.274631965	9.419363324	10.10571134	11.04380067	10.08108408	12.17847396	9.719986611	9.407472094	9.022085073	9.546712807	7.479547743	9.299444292	10.23284796	9.822216506	10.32271467	10.4218834	10.14049163	8.809940717	11.04207072	9.714559642000001	9.137520571	10.73002687	9.410250125	9.685226458
11052	6.278294273999999	6.530724029	10.36794258	9.501655621	6.757221261	8.025864837	8.985013713	9.256394194	8.15992851	8.639126121	7.123515578	9.291593381	9.985405429	8.648628909	6.496944663	6.684400556	6.967637339	9.853870544	7.841402902	6.44411766	7.799277655	7.454381887	8.210281235	6.462176502	8.947128767	8.732123613	6.430350653	9.499574567	10.55707969	6.525481125	10.47415976	6.400922596	8.796844803	8.693392136	6.419923131	8.574559224	11.39728738	11.56703198	8.748296445	10.31127352	9.674864969	10.67200082	6.490325202	6.391173664	6.58467634	6.501545142	6.476871167	6.899432138	7.309659809	10.36841895	8.233729605	9.500005325	6.408415169	6.419540229	6.396189654	8.246982979	11.62338726	8.930609336	7.80530373
11053	7.532359659	7.738771335	7.579257359	6.965919794	7.431874352	6.79168613	6.548398234	7.348892668	6.922243191	7.084125861	7.351142836	7.794480512	7.220432605	6.515528444	6.69158202	7.225710631	6.955189259	7.148859454	7.084779366	7.190904671	7.701690415	6.963919603	6.648178886	7.105257828	7.272381943	6.500567087	8.250011019	6.766347483	6.659173958	6.567245296	7.388910645	8.78781573	6.605031223	6.64308879	6.671741767	7.986883775	8.21870844	8.659462191	7.523401785	8.714353062	7.222247904	8.192518836	6.562020344	6.708364599	6.624485033	6.664158252	6.959086924	6.855286601	7.142789969	6.780810227	6.788685892	6.8097941	6.987844454	7.246467486	7.230929582000001	6.50222839	7.151750909	8.347254712	8.074820075
11054	8.965444649	9.580707375	9.599917477	9.681309501	9.919097282	9.781408828	9.458588215	9.790689428	9.923911609	10.18495302	9.681466287	9.251238011	9.235109402	9.844464776	9.683898701	9.498446757	9.536709282	9.302505983	9.48203096	9.125117636	9.571217213	9.897985493	8.91392094	9.677438009	10.51492692	10.24820272	9.612873851	9.756838134	10.08646129	10.43181595	9.931010995	9.095257567	9.883034432	10.0457018	9.446247136	10.03766327	9.905597387	9.318790821	9.553905034	10.10456606	9.494980147	9.383636443	10.28557244	9.261746502	9.812343234	10.03634519	9.787965879	10.10410948	9.825716374	9.711494939	10.36606735	9.377064167	10.12814659	9.576841266	9.583167651	9.370169546	9.941853539	9.519683523	10.68306553
11057	6.673084027000001	7.389337269	7.505575478	7.907339502	7.205833772	6.984023514	6.96054686	7.651094018	7.259609773	7.243481768	7.362226611	7.168872877	7.216428534	6.779032057	7.044368015	7.298312213	6.969132919	7.411393979	7.369146743	7.484576767	7.412204463	7.882214071	7.142478562	8.16115104	7.409764751	7.652330377	7.713745376	7.182579973	7.790454547	7.641479569	7.431079545	7.550306171	7.507828424	7.536036074	7.632497509	7.637981284	7.501175667	7.452726296	7.249345099	7.310800128	7.044034372	7.393540284	7.378334464	7.305651421	7.594467406	7.428852226	7.284071686	7.383851158	7.772200495	7.622091893	7.781645801	8.011353863	7.577893877	7.196887873	7.0025823439999995	7.012224161	7.49652692	7.540612666	7.489201446
11058	6.4959968439999995	6.492412627	6.455315778	6.52187981	6.494618937	6.481584651	6.455326606	6.472349188	6.490199048	6.44702015	6.555081384	6.384156017	6.353515627	6.472606445	6.417144078	6.351702125	6.481048189	6.504599408	6.458855516	6.367733271	6.310173699	6.575715179	6.393047625	6.669110014	6.588114741	6.633291737	6.556689163	6.505762927	6.495273465	6.533176781	6.556450035	6.446702863	6.576504929	6.510856976	6.496936178	6.56153509	6.488471643	6.546443721	6.486431434	6.542319564	6.528121135	6.584851997	6.511698405	6.391992352	6.662764783	6.535913203	6.507871972	6.432800896	6.617872625	6.583367666	6.622514835	6.690158079	6.601568923	6.40563687	6.263350622000001	6.386484523	6.313879872	6.469587147	6.774968481
11059	7.9989964360000005	7.057701676	7.056380711	7.109082836	7.1551464	7.084913807	7.400419147	7.222905443	7.1151159	7.139980127	7.299011046	7.054863768	7.081508194	7.247500797	7.15482793	7.200379333	7.527009592	7.24933084	7.179597731	7.063101248	7.100694337	7.265762508	7.014899502	8.083282631	7.577799893	7.881754145	7.57252818	7.19020113	7.377684702	7.651434404	7.73937716	7.279980658	7.406922836	7.727014469	7.228977939	7.506076064	7.42401572	7.440489153	7.224678896	7.422211004	7.411303369	7.393069795	7.764722693	7.421939368	7.765530518	7.878729258	7.547281944	7.20578051	7.550795677	7.507674259	7.823954723	7.671768096	7.214069734	7.481338005	7.294602834	7.918433543	7.572398051	7.779392603	7.728380391
11060	6.316828237	6.347025032	6.266848875	6.299596139	6.339349712	6.288042978	6.371559041	6.399837849	6.348466983	6.371866935	6.407051302	6.394112874	6.475604215	6.359126651	6.409351977	6.41133212	6.384388191	6.390225191	6.317492624	6.363330697	6.399405371	6.403665545	6.248595389	6.372736207	6.628783681	6.359708357	6.441548805	6.360345411	6.483579176	6.386985838	6.49501729	6.481247379	6.36766085	6.432463539	6.476921915	6.365194986	6.383978135	6.38743731	6.306038261	6.38153365	6.374375348	6.423873852	6.546447334	6.32680675	6.449706397	6.430537908	6.809752369	6.350795734	6.401723404	6.443055174	6.564149485	6.451398026	6.422268355	6.411580519	6.437950402	6.421013064	6.434958404	6.432846023	6.432237293
11061	6.459593508999999	6.286025516	6.413266375	6.721178452	6.347854221	6.322669949	6.38206365	6.815165695	6.94471621	6.467142263	6.396593354	6.363643975	6.371898866	6.343179703	6.351882025	6.364166896	6.37553086	6.286031423	6.40816692	6.542011568	6.888429257	6.434838381	6.235756621	6.387208112	6.727272749	6.925793706	6.397772465	6.393838614	6.394120478	7.470968063	6.40735596	6.342259944	6.343058209	6.40723857	6.379657885	6.429886195	6.402858578	6.42211491	6.341196623	6.387257584	6.406479947	6.374311298	6.532506971	6.316536885	6.451327837	6.446655326	6.401495481	6.359333452	6.410414801	6.488681768	6.960689084	6.406554944	6.400545227	6.302515499	6.357210117	6.314577716	6.361579636	6.34513161	6.357705914
11062	6.868453641	6.604352123	6.541091952	6.571331526	6.667263166	6.497154014	6.521461303	6.545702633	6.506333469	6.536231074	6.704694774	6.676352685	6.555129108	6.501475114	6.506589874	6.831630419	6.570413407	6.581772682	6.662658686	6.528659395	6.610228398	6.604755669	6.464574756	6.756038267	6.629735794	6.688187928	6.789415259	6.511288847	6.66265977	6.614601802	6.632971624	6.764339669	6.591766655	6.561379633	6.633528466	6.801464691	6.788219809	6.818852598	6.625849613	7.103386495	6.646252484	6.680555928	6.588652852	6.491861972	6.678838445	6.589145523	6.587634056	6.563562392	6.697164732	6.612149919	6.648466174	6.642970256	6.582530869	6.413486749	6.382318996	6.322292806	6.453208119	6.688140644	7.125246437
11063	6.200187151000001	6.162784512	6.160145598	6.092247839	6.209599964	6.156196513	6.160007397	6.106153278	Null	6.170232443	6.163124857	6.252946425	6.215266134	6.172911504	6.324519972	6.384034188	6.259475664	6.265338762	6.203970085	6.163752535	6.207046519	6.15398578	6.211970759	6.223063432	6.146934984	6.190148499	6.21298148	6.334088898	6.591449986	6.19030029	6.18479204	6.263509683	6.237143828	6.366381012	6.181892405	6.390012105	6.369863767	6.35952499	6.161318732	6.338002082	6.192846173	6.221993304	6.200509517	6.084254641	6.384998482	6.224133671	6.267783277	6.202273007	6.157551999	6.288526565	6.267260233	6.16440851	6.181695006	6.254303007	6.285601188999999	6.18758614	6.218869137	6.173128369	6.206222017
11064	6.344494644	6.727771125	6.943265272	6.510978777	6.730725524	6.612167553	6.598118841	6.697183029	6.491954037	6.600144671	6.656192967	6.762320386	6.826271094	6.635197467	6.607430988	6.731861623	6.573757739	6.702754534	6.603724367	6.87000942	7.092866665	6.616933824	6.794150938	6.848034905	6.701989428	6.495297183	6.965487945	6.713882616	7.363510247	6.841101727	6.901569711	7.085522243	6.980877861	7.150611038	6.533428439	6.969283499	6.975884993	7.039364742	6.69821989	7.081886731	6.878947648	7.182707097	6.603024316	6.647393449	6.502654139	6.58906249	6.899766723	6.729006918	6.520666262	6.659153549	6.753001537	6.628132767	6.546773113	6.765792263	6.971599234	6.645749294	6.818521043	6.719853125	6.925218941
11065	6.2066726910000005	8.475855302	7.72307947	7.050295102	7.586393319	6.574304332	6.594901154	9.115468842	7.121482579	6.508254995	9.448572303	7.360903357	7.018201503	6.712329849	6.415648545	7.283854973	6.460210957	6.519835978	8.242742783	6.810538356	8.258486346	7.983953656	7.763413553	7.391597789	7.246704336	6.805160274	8.890055502	6.470283834	6.595483591	9.279966449	7.267304089	6.530095652	6.913986475	7.333229773	6.468217532	7.795710686	7.746500691	8.634161769	8.404054639	8.45485591	6.579664917	8.198798187	6.565040596	6.732894605	6.787918983	6.580063909	6.698557655	6.478518761	6.628241201	7.833399502	7.428126674	8.671817449	6.562957576	6.375388043	6.381656981	6.425013202	9.930536044	8.136434162	9.404333517
11067	6.560623991	8.882609954	6.647531006	6.664744306	6.63867161	6.603945109	6.567111384	6.707331529	7.061178614	6.510431507	6.809214092	7.328209337	6.708504694	6.60047759	6.935402469	6.648041705	6.749566622	6.762994994	6.641565558	6.629216176	6.67718264	6.785128763	6.619208061	6.909838338	6.702123436	6.827742416	7.385274046	6.627259223	7.186179653	6.878098927	6.932275536	6.708353227	6.776856112	6.832148587	6.730008994	7.145369319	6.8385276	8.56135263	6.781928406	6.762069599	6.680478282	6.696531755	7.679950471	6.655370984	7.099069519	6.874345372	6.61707135	7.300693346	6.82445081	6.738032642	6.91080699	6.938493736	6.795045992	7.301106776	6.735157274	6.763776593	6.746740757	6.765312184	6.813895959
11069	7.755390824	6.291495092	6.816911342	6.371499845	6.649366959	6.418531607	6.218884164	6.495415792	6.571856689	6.451322759	6.45100326	6.21608125	6.46104055	6.524968971	6.606369061	6.280878911	6.35757925	6.652892732	6.611617463	6.505593409	6.358788433	6.382531517	6.89806739	6.500777186	6.954949593	6.599163582	7.730891172	6.584317264	8.198101404	7.519621947	6.486416984	6.912421603	6.813789522	6.761418159	6.697787887	6.267913626	6.45005141	6.244713962	6.905816653	6.26412221	6.817896238	6.912464257	6.616334324	7.308543725	6.478532223	6.391605735	8.272475869	6.462706194	6.272858659	6.446055991	6.595063691	6.23837566	6.554219228	6.929738882	6.875350825	6.442871638	6.772897888	6.335253197	6.363097467
11070	6.598077341000001	6.617511866	6.840618804	6.664857013	7.196517342	6.559178331	6.379218315	6.694084407	6.67578416	6.617144687	6.571799364	6.719971028	6.711492258	6.476973754	6.734794171	6.401730876	6.702048697	6.719405625	7.026902818	6.516551712	6.650582931	6.603810127	6.50168025	6.709212447	6.987397164	6.525793676	7.349992786	6.419608584	8.45039598	6.869251136	6.598924657	7.075922091	6.521171481	6.528118507	6.591663448	6.788693918	6.949516082	7.283157087	6.530519991	6.705883036	6.946087939	6.742115488	6.67982353	7.072506714	6.508796054	6.480156514	7.133138416	6.768161047	6.574087938	6.717583343	6.622859976	6.492782358	6.461810739	6.943742093	6.917657547	6.52757027	7.019459761	6.636093785	6.938965081
11072	6.54270482	6.520186252	6.587931723	6.519408979	7.849292629	7.140002467	7.03742799	6.699309707	6.786056239	6.569386972	6.632743385	6.884636766	8.453650021	6.889333569	7.56499279	6.647181293	7.608468235	6.751661537	7.132302781	8.376715912	7.884545793	6.712524178	6.443009243	6.817414164	6.750524474	6.726053195	7.645148249	7.115271932	6.561866217	6.647441588	7.521656581	7.790672547	7.007794293	6.726975694	6.580562869	7.100736535	7.663234947	7.34640625	6.567370484	6.848374573	6.547807275	7.069105387	6.986064403	6.509922563	7.358943643	6.618222403	6.63676153	6.76274646	6.727694983	6.915387293	7.26356878	7.096275642	6.634268349	7.315208906	7.546744932	6.738465754	6.856074327	7.56628488	6.75099424
11073	6.1137488	6.275879029	6.297819964	6.242458522	6.21394613	6.260530103	6.324947194	6.300990966	6.454267168	6.286293784	6.345884854	6.245343396	6.556104113	6.27317598	6.228318571	6.261243591	6.231460247	6.236337968	6.32150331	7.388071726	6.399124211	6.293180562	6.491085879	6.384718688	6.277960349	6.332719037	6.335432134	6.262440567	6.295911666	6.275009597	6.409137175	6.425473072	6.289857821	6.288114002	6.266039578	6.35096694	6.323826392	6.329312716	7.113962892	6.288331669	6.278240356	7.187342772	6.211094395	6.201927555	6.295656914	6.304618413	6.263054133	6.461832811	6.336491975	6.319001793	6.341024753	6.454968491	6.280015153	6.383828949	6.396036833999999	6.39370533	6.399150257	6.40820363	6.393432941
11074	6.484129318	6.399238026	6.424835679	6.41027054	6.438067843	6.445396351	6.518850135	6.438493996	6.689997587	6.410015038	6.547499215	6.426881369	6.839960154	6.494445969	6.475099048	6.437643612	6.461173357	6.466087428	6.507604828	8.013173488	6.580014073	6.412676154	6.586818526	6.53990203	6.38585493	6.450274639	6.446080122	6.412258096	6.42155647	6.408857515	6.668438038	6.553882443	6.435506202	6.434866018	6.460174469	6.439221912	6.447204218	6.449623456	7.271176328	6.409528975	6.421741054	7.435315623	6.421706798	6.365658088	6.477899265	6.471087926	6.4384981	6.689370407	6.420114648	6.50809891	6.455851175	6.73971752	6.513690311	6.447725847	6.63877018	6.701134981	6.564864161	6.462254251	6.542210834
11076	6.994536169	6.542698477	6.562977688	6.468372986	6.505007642	6.477843853	6.429185633	6.438858631	6.455602881	6.426658733	6.550963895	6.514885813	6.525274756	6.435953026	6.697692831	6.488786602	6.623378298	6.541394199	6.513061281	6.447870892	6.633247926	6.552358356	6.389691305	6.520189821	6.715054593	6.590788147	6.558301305	6.467064197	6.788395968	6.654647466	6.554891341	6.593628138	6.60717176	6.622011525	6.741172731	6.545449275	6.517856196	6.553979261	6.487781318	6.731593895	6.46332466	6.489781973	6.51528813	6.473732347	6.635205426	6.521060855	6.549285284	6.625800158	6.680521851	6.434716616	6.588032214	6.568832019	6.582617314	6.727250321	6.590619516	6.564421138	6.437520993	6.588619041	6.601666573
